train_no,train_name,source_station_name,destination_station_name,distance,timetotravel,Base_Fare,source_state,destination_state
8002.0,JGM-KGP BI-W,JHARGRAM,KHARAGPUR,42.453,1.065,224.90935142483843,Unknown,Unknown
8014.0,MDN-KGP MEMU,MIDNAPORE,KHARAGPUR,23.033,0.748055556,588.6880594196841,Unknown,Unknown
8017.0,KGP-JGM MEMU,KHARAGPUR,JHARGRAM,42.519,1.095555556,604.0455646162857,Unknown,Unknown
8018.0,JGM-KGP MEMU,JHARGRAM,KHARAGPUR,42.453,1.065,396.85775097841656,Unknown,Unknown
8035.0,BLS - KGP DE,KHARAGPUR,BALASORE,142.464,2.810277778,439.6690043326405,Unknown,Unknown
8036.0,BLS - KGP ME,BALASORE,KHARAGPUR,143.561,2.908611111,565.3338688523913,Unknown,Unknown
8051.0,KGP JGM MEMU,KHARAGPUR,JHARGRAM,42.519,1.095555556,144.43581086355124,Unknown,Unknown
8052.0,JGM KGP MEMU,JHARGRAM,KHARAGPUR,42.453,1.065,344.542199837331,Unknown,Unknown
8061.0,SHM JP SPL W,SHALIMAR,JAIPUR .,1610.141477,20.12676846,186.071283835278,Unknown,Rajasthan
8062.0,JP SHM SPL W,JAIPUR .,SHALIMAR,1055.010477,13.18763096,521.5718610338457,Rajasthan,Unknown
8063.0,KGP-BQA DEMU,KHARAGPUR,BANKURA,126.459,3.038611111,240.18142080349224,Unknown,Unknown
8064.0,BQA-KGP DEMU,BANKURA,KHARAGPUR,128.49,3.128611111,508.77007100546393,Unknown,Unknown
8065.0,KGP-BQA MEMU,KHARAGPUR,BANKURA,126.459,3.038611111,486.2099658297251,Unknown,Unknown
8082.0,BQA-VSU MEMU,BANKURA,BISHNUPUR,35.806,0.935,184.42509250375645,Unknown,Unknown
8087.0,VSU-BQA MEMU,BISHNUPUR,BANKURA,35.835,0.932222222,334.4117984891661,Unknown,Unknown
8101.0,CBSA CKP DEM,CHAIBASA,CHAKARADHARPUR,25.193,0.7175,210.37805409353825,Unknown,Unknown
8102.0,CKP-CBSA DEM,CHAKARADHARPUR,CHAIBASA,25.232,0.721388889,131.0753968031323,Unknown,Unknown
8301.0,SBP-BAND WEE,SAMBALPUR .,BANASWADI,1546.731,27.8725,451.616971557948,Unknown,Unknown
8302.0,BAND-SBP WEE,BANASWADI,SAMBALPUR .,1549.304,27.54638889,116.64917040954504,Unknown,Unknown
8403.0,PURI-SRC WEE,PURI,SANTRAGACHI .,465.218,8.8875,669.5976880364734,Unknown,Unknown
8404.0,SRC-PURI WEE,SANTRAGACHI .,PURI,464.335,8.719722222,134.34114252291027,Unknown,Unknown
8501.0,VSKP SC WEEK,VISAKHAPATNAM,SECUNDERABAD .,620.687,11.25222222,133.4002367717073,Unknown,Unknown
8502.0,SC VSKP SPEC,SECUNDERABAD .,VISAKHAPATNAM,619.498,11.1575,127.85458993167292,Unknown,Unknown
8511.0,KRDL-VSKP SP,KIRANDUL,VISAKHAPATNAM,362.007,9.312222222,540.1236314059984,Unknown,Unknown
8512.0,VSKP-KRDL SP,VISAKHAPATNAM,KIRANDUL,360.07,9.335,543.7654951865914,Unknown,Unknown
8567.0,VSKP-QLN BI-,VISAKHAPATNAM,QUILON,1526.408,27.33583333,565.3955678973762,Unknown,Unknown
8568.0,QLN-VSKP BI-,QUILON,VISAKHAPATNAM,1527.594,27.05138889,123.79165251306856,Unknown,Unknown
8573.0,VSKP-TPTY WE,VISAKHAPATNAM,TIRUPATI,756.278,13.39916667,79.2804931201632,Unknown,Unknown
8574.0,TPTY-VSKP SP,TIRUPATI,VISAKHAPATNAM,759.244,13.36944444,592.6679180833374,Unknown,Unknown
8581.0,BPQ CAF PASS,BALHARSHAH,CHANDAFORT,831.6856843,10.39607105,223.10928796506704,Unknown,Unknown
8582.0,CAF BPQ SPL,CHANDAFORT,BALHARSHAH,1717.159676,21.46449595,205.9160767836139,Unknown,Unknown
8617.0,RNC ANVT SPL,RANCHI,ANAND VIHAR TERMINAL,1287.019,20.86388889,242.8727462559572,Unknown,Unknown
8618.0,ANVT RNC SPL,ANAND VIHAR TERMINAL,RANCHI,1288.271,20.91333333,327.9441761170024,Unknown,Unknown
8627.0,HWH RNC SPL,HOWRAH .,RANCHI,395.924,7.631388889,158.5388331610065,Unknown,Unknown
8628.0,RNC HWH  SPL,RANCHI,HOWRAH .,397.851,7.601944444,75.33435903927439,Unknown,Unknown
8872.0,DURG-G PASS,DURG,GONDIA .,162.793,3.4025,224.63757748237649,Unknown,Unknown
9003.0,BDTS NZM  SF,BANDRA TERMINUS,HAZRAT NIZAMUDDIN,1392.371,24.17694444,474.8516401536747,Unknown,Unknown
9004.0,NZM  BDTS SF,HAZRAT NIZAMUDDIN,BANDRA TERMINUS,1429.793,24.03472222,555.7796961093335,Unknown,Unknown
9005.0,BCT NDLS BI,MUMBAI CENTRAL,NEW DELHI,1411.572,24.5375,690.9975451264925,Maharashtra,Delhi
9006.0,NDLS BCT BI,NEW DELHI,MUMBAI CENTRAL,1448.127,24.43305556,488.8199829406259,Delhi,Maharashtra
9011.0,BDTS BKN WEE,BANDRA TERMINUS,BIKANER .,1174.486,21.27361111,540.5576666120543,Unknown,Unknown
9012.0,BKN BDTS WEE,BIKANER .,BANDRA TERMINUS,1174.613,21.48277778,519.5512282486922,Unknown,Unknown
9433.0,BDTS GIMB WE,BANDRA TERMINUS,GANDHIDHAM .,806.954,15.35527778,77.12470626171523,Unknown,Unknown
9434.0,GIMB BDTS WE,GANDHIDHAM .,BANDRA TERMINUS,806.694,15.44333333,189.082150105322,Unknown,Unknown
9621.0,AII BDTS SF,AJMER .,BANDRA TERMINUS,1033.125,19.01888889,195.67710417163207,Unknown,Unknown
9622.0,BDTS AII SF,BANDRA TERMINUS,AJMER .,1035.154,18.80416667,512.1610373542113,Unknown,Unknown
9721.0,JP UDZ SF SP,JAIPUR .,UDAIPUR CITY,401.331,7.067222222,552.0070047816174,Rajasthan,Unknown
9722.0,UDZ JP SF SP,UDAIPUR CITY,JAIPUR .,399.199,6.881944444,662.8712951742443,Unknown,Rajasthan
9761.0,SGNR-SOG SPL,SHRI GANGANAGAR,SURATGARH .,70.071,1.276388889,263.7945133057629,Unknown,Unknown
9809.0,KOTA-NZM DAI,KOTA,HAZRAT NIZAMUDDIN,451.881,7.221388889,223.06548656565425,Unknown,Unknown
9810.0,NZM-KOTA DAI,HAZRAT NIZAMUDDIN,KOTA,452.2,7.0625,444.06272274000185,Unknown,Unknown
10103.0,MANDOVI EXPR,CST-MUMBAI,MADGOAN .,565.085,11.55527778,260.7322947884289,Maharashtra,Goa
10104.0,MANDOVI EXPR,MADGOAN .,CST-MUMBAI,563.814,11.41111111,597.4160673815559,Goa,Maharashtra
10111.0,KONKAN KANYA,CST-MUMBAI,MADGOAN .,565.085,11.55527778,570.8916510542387,Maharashtra,Goa
10112.0,KONKAN KANYA,MADGOAN .,CST-MUMBAI,563.814,11.41111111,561.1114107217093,Goa,Maharashtra
10215.0,MAO-ERS,MADGOAN .,ERNAKULAM.,735.099,17.86916667,606.1967925401593,Goa,Unknown
10216.0,ERS-MAO SPL,ERNAKULAM.,MADGOAN .,734.335,17.77361111,411.06415131719984,Unknown,Goa
11001.0,SNSI-PVR EXP,SAI NAGAR SHIRDI,PANDHARPUR,284.088,5.963611111,261.01890915038297,Unknown,Unknown
11002.0,PVR-SNSI EXP,PANDHARPUR,SAI NAGAR SHIRDI,284.613,5.847777778,478.7301736442171,Unknown,Unknown
11003.0,DR-SWV TUTAR,DADAR,SAWANTWADI ROAD,478.535,9.821666667,606.1683509182233,Unknown,Maharashtra
11004.0,SWV-DR TUTAR,SAWANTWADI ROAD,DADAR,478.832,9.792777778,308.2966525398279,Maharashtra,Unknown
11005.0,DR-PDY EXPRE,DADAR,PONDICHERRY,1312.462,23.04416667,568.0227109526079,Unknown,Unknown
11006.0,CHALUKYA EXP,PONDICHERRY,DADAR,1308.862,22.95055556,280.1827797467048,Unknown,Unknown
11007.0,DECCAN EXPRE,CST-MUMBAI,PUNE .,155.241,3.038055556,322.3102524273699,Maharashtra,Unknown
11008.0,DECCAN EXPRE,PUNE .,CST-MUMBAI,154.773,2.908055556,485.5929635816377,Unknown,Maharashtra
11009.0,SINHAGAD EXP,CST-MUMBAI,PUNE .,155.241,3.038055556,504.2553982780123,Maharashtra,Unknown
11010.0,SINHAGAD EXP,PUNE .,CST-MUMBAI,154.773,2.908055556,582.7719441953096,Unknown,Maharashtra
11011.0,LTT-NED EXPR,LOKMANYA TILAK TERMINUS,NANDED,668.591,10.26194444,558.6187468921134,Unknown,Unknown
11012.0,NED-LTT  EXP,NANDED,LOKMANYA TILAK TERMINUS,667.15,10.29055556,541.8727920995733,Unknown,Unknown
11013.0,COIMBATORE E,LOKMANYA TILAK TERMINUS,COIMBATORE  .,1238.045,23.14833333,212.8469525276592,Unknown,Unknown
11014.0,LOKMANYA TT,COIMBATORE  .,LOKMANYA TILAK TERMINUS,1238.027,22.78722222,72.27504805942836,Unknown,Unknown
11015.0,KUSHINAGAR E,LOKMANYA TILAK TERMINUS,GORAKHPUR .,1728.293,28.10055556,656.8915563423261,Unknown,Unknown
11016.0,KUSHINAGAR E,GORAKHPUR .,LOKMANYA TILAK TERMINUS,1727.581,27.83805556,97.56009207320206,Unknown,Unknown
11017.0,LTT-KIK WEEK,LOKMANYA TILAK TERMINUS,KARAIKAL,1396.2,25.35916667,213.7364694803747,Unknown,Unknown
11018.0,KARAIKAL LTT,KARAIKAL,LOKMANYA TILAK TERMINUS,1392.883,25.03722222,224.7353980631814,Unknown,Unknown
11019.0,KONARK EXPRE,CST-MUMBAI,BHUBANESWAR,1608.687,27.58694444,519.2451477816405,Maharashtra,Unknown
11020.0,KONARK EXPRE,BHUBANESWAR,CST-MUMBAI,1606.024,27.87361111,606.2970404118607,Unknown,Maharashtra
11021.0,DR-TEN EXPRE,DADAR,TIRUNELVELI,1559.272,26.82861111,682.3209670364843,Unknown,Unknown
11022.0,TEN - DR EXP,TIRUNELVELI,DADAR,1558.158,26.46138889,114.5570709249604,Unknown,Unknown
11023.0,SAHYADRI EXP,CST-MUMBAI,CHHATRAPATI SHAHU MAHARAJ TERMINUS,382.723,7.154722222,327.27197681133424,Maharashtra,Maharashtra
11024.0,SAHYADRI EXP,CHHATRAPATI SHAHU MAHARAJ TERMINUS,CST-MUMBAI,378.147,6.988888889,678.0505466941248,Maharashtra,Maharashtra
11025.0,BSL-PUNE EXP,BHUSAVAL .,PUNE .,464.013,8.694722222,622.6956737907052,Unknown,Unknown
11026.0,PUNE-BSL EXP,PUNE .,BHUSAVAL .,465.882,8.471944444,195.1154954023303,Unknown,Unknown
11027.0,CSMT-MAS MAI,CST-MUMBAI,CHENNAI CENTRAL,1354.256,23.79194444,229.0807963459471,Maharashtra,Tamil Nadu
11028.0,MAS-CSMT MUM,CHENNAI CENTRAL,CST-MUMBAI,1327.735,23.775,197.49783571002536,Tamil Nadu,Maharashtra
11029.0,KOYNA EXPRES,CST-MUMBAI,CHHATRAPATI SHAHU MAHARAJ TERMINUS,382.723,7.154722222,451.5190278482357,Maharashtra,Maharashtra
11030.0,KOYNA EXPRES,CHHATRAPATI SHAHU MAHARAJ TERMINUS,CST-MUMBAI,378.147,6.988888889,560.1218373445615,Maharashtra,Maharashtra
11031.0,SUR-BJP EPXR,SOLAPUR,BIJAPUR,97.244,1.877777778,273.4903347027667,Unknown,Unknown
11032.0,BJP-SUR EXPR,BIJAPUR,SOLAPUR,97.499,1.856111111,136.03850962963187,Unknown,Unknown
11033.0,PUNE-DBG EXP,PUNE .,DARBHANGA .,1858.066,31.30527778,237.68245714512355,Unknown,Unknown
11034.0,DBG-PUNE EXP,DARBHANGA .,PUNE .,1857.845,31.15805556,111.0059396507146,Unknown,Unknown
11035.0,SHARAVATHI E,DADAR,MYSORE .,1073.535,19.10027778,477.56009886908697,Unknown,Unknown
11036.0,SHARAVATI EX,MYSORE .,DADAR,1072.441,18.84277778,195.24053011131883,Unknown,Unknown
11037.0,PUNE-GKP EXP,PUNE .,GORAKHPUR .,1720.681,28.01694444,441.1444274536926,Unknown,Unknown
11038.0,GKP-PUNE EXP,GORAKHPUR .,PUNE .,1718.751,27.83361111,233.0167637032428,Unknown,Unknown
11039.0,MAHARASHTRA,CHHATRAPATI SHAHU MAHARAJ TERMINUS,GONDIA .,1079.888,16.65388889,96.9370346691103,Maharashtra,Unknown
11040.0,MAHARASHTRA,GONDIA .,CHHATRAPATI SHAHU MAHARAJ TERMINUS,1076.376,16.83583333,511.2900363105076,Unknown,Maharashtra
11041.0,CSMT -MAS EX,CST-MUMBAI,CHENNAI CENTRAL,1354.256,23.79194444,315.7707959090389,Maharashtra,Tamil Nadu
11042.0,MAS-CSMT MUM,CHENNAI CENTRAL,CST-MUMBAI,1327.735,23.775,532.917523982648,Tamil Nadu,Maharashtra
11043.0,LTT-MADURAI,LOKMANYA TILAK TERMINUS,MADURAI,1408.27,24.88944444,623.5459751283065,Unknown,Unknown
11044.0,LOKAMANYA TT,MADURAI,LOKMANYA TILAK TERMINUS,1406.451,24.50277778,148.66568198129193,Unknown,Unknown
11045.0,DIKSHABHOOMI,CHHATRAPATI SHAHU MAHARAJ TERMINUS,DHANBAD .,1981.534,34.24166667,361.2888740767816,Maharashtra,Unknown
11046.0,DIKSHABHUMI,DHANBAD .,CHHATRAPATI SHAHU MAHARAJ TERMINUS,1977.819,34.50583333,339.1670991466277,Unknown,Maharashtra
11047.0,MRJ UBL EXP,MIRAJ .,HUBLI .,218.399,4.508333333,315.6447791596359,Unknown,Unknown
11048.0,UBL MRJ EXPR,HUBLI .,MIRAJ .,220.451,4.457777778,697.744124960342,Unknown,Unknown
11049.0,ADI-KOP EXPR,AHMEDABAD,CHHATRAPATI SHAHU MAHARAJ TERMINUS,883.206,17.19333333,603.5808311203608,Unknown,Maharashtra
11050.0,KOP-ADI EXPR,CHHATRAPATI SHAHU MAHARAJ TERMINUS,AHMEDABAD,879.612,16.86638889,311.71020522421435,Maharashtra,Unknown
11051.0,SUR - KOP EX,SOLAPUR,CHHATRAPATI SHAHU MAHARAJ TERMINUS,238.329,4.003333333,72.32330881275016,Unknown,Maharashtra
11052.0,KOP - SUR EX,CHHATRAPATI SHAHU MAHARAJ TERMINUS,SOLAPUR,238.494,3.930833333,462.19350572598654,Maharashtra,Unknown
11053.0,LTT-AMH EXPR,LOKMANYA TILAK TERMINUS,AZAMGARH,1602.276,25.83638889,160.95090578962845,Unknown,Unknown
11054.0,AMH-LTT EXPR,AZAMGARH,LOKMANYA TILAK TERMINUS,1601.38,25.56555556,613.7692856433115,Unknown,Unknown
11055.0,GODAN EXPRES,LOKMANYA TILAK TERMINUS,GORAKHPUR .,1728.293,28.10055556,103.2506755449816,Unknown,Unknown
11056.0,GODAN EXPRES,GORAKHPUR .,LOKMANYA TILAK TERMINUS,1727.581,27.83805556,636.3057998151253,Unknown,Unknown
11057.0,AMRITSAR EXP,CST-MUMBAI,AMRITSAR .,1681.949,29.29666667,473.24151245380136,Maharashtra,Unknown
11058.0,ASR CSMT EXP,AMRITSAR .,CST-MUMBAI,1676.364,29.39166667,369.2018026284621,Unknown,Maharashtra
11059.0,CHHAPRA EXPR,LOKMANYA TILAK TERMINUS,CHHAPRA .,1723.655,28.26694444,663.0924810363065,Unknown,Unknown
11060.0,CPR LTT EXPR,CHHAPRA .,LOKMANYA TILAK TERMINUS,1724.242,28.14305556,354.9803073407604,Unknown,Unknown
11061.0,LTT-DBG  EXP,LOKMANYA TILAK TERMINUS,DARBHANGA .,1865.678,31.38888889,501.89960968890966,Unknown,Unknown
11062.0,DBG  LTT EXP,DARBHANGA .,LOKMANYA TILAK TERMINUS,1866.675,31.1625,477.5705384044343,Unknown,Unknown
11063.0,MS SA SUPER,CHENNAI EGMORE,SALEM .,999.5963645,12.49495456,413.7211504984087,Tamil Nadu,Unknown
11064.0,SA MS SUPERF,SALEM .,CHENNAI EGMORE,429.0835528,5.36354441,320.17215335048195,Unknown,Tamil Nadu
11067.0,SAKET EXPRES,LOKMANYA TILAK TERMINUS,FAIZABAD .,1568.266,25.72277778,633.4684635150045,Unknown,Unknown
11068.0,SAKET EXPRES,FAIZABAD .,LOKMANYA TILAK TERMINUS,1567.122,25.60555556,431.1183396727303,Unknown,Unknown
11071.0,KAMAYANI EXP,LOKMANYA TILAK TERMINUS,VARANASI .,1270.115186,15.87643983,658.9184604477235,Unknown,Uttar Pradesh
11072.0,KAMAYANI EXP,VARANASI .,LOKMANYA TILAK TERMINUS,1306.677937,16.33347421,417.74833006503366,Uttar Pradesh,Unknown
11073.0,LTT-MAS EXPR,LOKMANYA TILAK TERMINUS,CHENNAI CENTRAL,1346.911,23.82472222,456.1830634259365,Unknown,Tamil Nadu
11074.0,CHENNAI - LT,CHENNAI CENTRAL,LOKMANYA TILAK TERMINUS,1320.597,23.77083333,638.0134504454933,Tamil Nadu,Unknown
11075.0,LTT-BIDR EXP,LOKMANYA TILAK TERMINUS,BIDAR,594.917,11.12083333,547.5280683470504,Unknown,Unknown
11076.0,BIDR-LTT EXP,BIDAR,LOKMANYA TILAK TERMINUS,595.119,11.26944444,564.7121572060277,Unknown,Unknown
11077.0,JHELUM EXPRE,PUNE .,JAMMU TAWI,2009.419,35.44388889,428.4572480152791,Unknown,Unknown
11078.0,JHELUM EXPRE,JAMMU TAWI,PUNE .,1988.974,35.25833333,591.2098041940365,Unknown,Unknown
11079.0,LTT-GKP EXPR,LOKMANYA TILAK TERMINUS,GORAKHPUR .,1728.293,28.10055556,513.1393529006706,Unknown,Unknown
11080.0,GKP-LTT EXPR,GORAKHPUR .,LOKMANYA TILAK TERMINUS,1727.581,27.83805556,273.1162039848303,Unknown,Unknown
11081.0,LTT-GKP VIA,LOKMANYA TILAK TERMINUS,GORAKHPUR .,1728.293,28.10055556,89.90013355664627,Unknown,Unknown
11082.0,GKP-LTT VIA,GORAKHPUR .,LOKMANYA TILAK TERMINUS,1727.581,27.83805556,576.247420160946,Unknown,Unknown
11083.0,LTT-KZJ TADO,LOKMANYA TILAK TERMINUS,KAZIPET .,836.683,14.78916667,270.38632892545223,Unknown,Unknown
11084.0,KZJ-LTT TADO,KAZIPET .,LOKMANYA TILAK TERMINUS,836.546,14.99,611.9539663463989,Unknown,Unknown
11085.0,LTT-MAO DOUB,LOKMANYA TILAK TERMINUS,MADGOAN .,579.752,11.61166667,459.30076670766346,Unknown,Goa
11086.0,MAO-LTT DOUB,MADGOAN .,LOKMANYA TILAK TERMINUS,578.515,11.38444444,145.25984777901124,Goa,Unknown
11087.0,VRL-PUNE EXP,VERAVAL,PUNE .,1012.227,19.11833333,365.8516543393041,Unknown,Unknown
11088.0,PUNE-VRL EXP,PUNE .,VERAVAL,1011.671,18.81694444,665.7997913722668,Unknown,Unknown
11089.0,BGKTPUNE EXP,BHAGAT-KI-KOTHI,PUNE .,1099.717,20.87111111,178.22261356343637,Unknown,Unknown
11090.0,PUNE BGKT EX,PUNE .,BHAGAT-KI-KOTHI,1101.018,20.49694444,282.38707196777034,Unknown,Unknown
11091.0,BHUJ PUNE EX,NEW BHUJ,PUNE .,985.45,19.33944444,243.17407248227715,Unknown,Unknown
11092.0,PUNE BHUJ EX,PUNE .,NEW BHUJ,986.018,19.03222222,467.561262797184,Unknown,Unknown
11093.0,MAHANAGARI E,CST-MUMBAI,VARANASI .,1820.16622,22.75207775,288.5773242716496,Maharashtra,Uttar Pradesh
11094.0,MAHANAGARI E,VARANASI .,CST-MUMBAI,472.0031561,5.900039451,242.7365195249107,Uttar Pradesh,Maharashtra
11095.0,AHIMSA EXPRE,AHMEDABAD,PUNE .,655.724,13.07666667,209.5527477207961,Unknown,Unknown
11096.0,AHIMSA EXPRE,PUNE .,AHMEDABAD,656.238,12.78555556,271.85451345576735,Unknown,Unknown
11097.0,POORNA EXPRE,PUNE .,ERNAKULAM.,1312.58,24.74222222,666.1516008439113,Unknown,Unknown
11098.0,POORNA EXPRE,ERNAKULAM.,PUNE .,1316.595,24.45583333,488.23702546034895,Unknown,Unknown
11101.0,PUNE-GWALIOR,PUNE .,GWALIOR,1101.736,21.045,498.8136162912276,Unknown,Unknown
11102.0,GWL-PUNE EXP,GWALIOR,PUNE .,1108.213,21.52111111,386.6109349630175,Unknown,Unknown
11103.0,JHS-BDTS EXP,JHANSI,BANDRA TERMINUS,1065.147,20.26916667,459.1737999627852,Unknown,Unknown
11104.0,BDTS-JHS EXP,BANDRA TERMINUS,JHANSI,1064.209,20.23388889,252.3411896233296,Unknown,Unknown
11107.0,BUNDELKHAND,GWALIOR,VARANASI .,144.2166779,1.802708474,406.215683218947,Unknown,Uttar Pradesh
11108.0,BUNDELKHAND,VARANASI .,GWALIOR,1647.490117,20.59362646,403.50096248641296,Uttar Pradesh,Unknown
11109.0,JHS-LKO INTE,JHANSI,LUCKNOW .,314.616,6.397222222,153.69497961684925,Unknown,Uttar Pradesh
11110.0,LKO -JHS INT,LUCKNOW .,JHANSI,311.958,6.237222222,417.78206359506487,Uttar Pradesh,Unknown
11111.0,GWL-BLP SUSH,GWALIOR,"BALRAMPUR,",489.727,9.443055556,351.8923889745559,Unknown,Unknown
11112.0,BLP-GWL SUSH,"BALRAMPUR,",GWALIOR,488.862,9.458611111,107.92366830002678,Unknown,Unknown
11123.0,BARAUNI-GWL,BARAUNI .,GWALIOR,965.597,15.72972222,387.14897672938287,Unknown,Unknown
11124.0,GWALIAR-BJU,GWALIOR,BARAUNI .,968.607,15.85638889,200.0468827820104,Unknown,Unknown
11125.0,IND-GWL EXP,INDORE BG,GWALIOR,507.245,9.324166667,313.37489465745455,Unknown,Unknown
11126.0,GWL-IND EXP,GWALIOR,INDORE BG,509.05,9.436388889,116.50378886286964,Unknown,Unknown
11201.0,LTT-AJNI EXP,LOKMANYA TILAK TERMINUS,AJNI,437.1351332,5.464189165,335.56386704066165,Unknown,Unknown
11202.0,AJNI-LTT EXP,AJNI,LOKMANYA TILAK TERMINUS,1526.168028,19.07710035,579.5105797625182,Unknown,Unknown
11203.0,NAGPUR JAIPU,NAGPUR .(CR),JAIPUR .,947.216,17.09972222,554.0957169550461,Unknown,Rajasthan
11204.0,JAIPUR NAGPU,JAIPUR .,NAGPUR .(CR),946.905,16.99138889,611.6065272382027,Rajasthan,Unknown
11205.0,LTT-NZB EXPR,LOKMANYA TILAK TERMINUS,NIZAMABAD,782.265,12.45055556,446.7755515334814,Unknown,Unknown
11206.0,NZB-LTT WEEK,NIZAMABAD,LOKMANYA TILAK TERMINUS,773.246,12.51916667,512.0995393462582,Unknown,Unknown
11265.0,JBP-ABKP EXP,JABALPUR,AMBIKAPUR,412.985,9.111944444,200.6494117089111,Unknown,Unknown
11266.0,ABKP-JBP EXP,AMBIKAPUR,JABALPUR,413.013,9.036944444,216.1104479276583,Unknown,Unknown
11272.0,VINDHYACHAL,BHOPAL,ITARSI,93.6,2.174722222,161.7183952363212,Unknown,Unknown
11301.0,UDYAN EXPRES,CST-MUMBAI,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION),988.278,17.72472222,157.8708723588227,Maharashtra,Unknown
11302.0,UDYAN EXP,KRANTIVIRA SANGOLLI RAYANNA (BENGALURU STATION),CST-MUMBAI,984.958,17.34166667,291.51563473131506,Unknown,Maharashtra
11303.0,HYB-KOP EXPR,HYDERABAD DECCAN,CHHATRAPATI SHAHU MAHARAJ TERMINUS,548.9,9.595277778,284.284096490655,Telangana,Maharashtra
11304.0,KOP-HYB EXPR,CHHATRAPATI SHAHU MAHARAJ TERMINUS,HYDERABAD DECCAN,549.586,9.509444444,109.50410851083626,Maharashtra,Telangana
11307.0,GR-HYB- INTE,GULBARGA,HYDERABAD DECCAN,228.459,4.373055556,322.4286705901446,Unknown,Telangana
11308.0,HYB-GR INTER,HYDERABAD DECCAN,GULBARGA,228.268,4.353611111,659.2591073334416,Telangana,Unknown
11309.0,SUR-MRJ EXP,SOLAPUR,MIRAJ .,186.036,2.842777778,333.65876078807173,Unknown,Unknown
11310.0,MRJ-SUR EXP,MIRAJ .,SOLAPUR,186.226,2.753055556,149.54408222547067,Unknown,Unknown
11401.0,NANDIGRHAM E,CST-MUMBAI,NAGPUR .(CR),786.421,11.09166667,506.86469730210337,Maharashtra,Unknown
11402.0,NADHIGRAM EX,NAGPUR .(CR),CST-MUMBAI,786.948,11.31972222,72.9200518148202,Unknown,Maharashtra
11403.0,NGP-KOP EXPR,NAGPUR .(CR),CHHATRAPATI SHAHU MAHARAJ TERMINUS,937.368,13.87416667,419.148962031714,Unknown,Maharashtra
11404.0,KOP-NGP EXPR,CHHATRAPATI SHAHU MAHARAJ TERMINUS,NAGPUR .(CR),938.824,13.65805556,270.32557129079925,Maharashtra,Unknown
11405.0,PUNE-AMRAVAT,PUNE .,AMRAVATI,622.115,9.368611111,138.46572177509913,Unknown,Unknown
11406.0,AMRAVAI-PUNE,AMRAVATI,PUNE .,621.565,9.579166667,548.5107026776362,Unknown,Unknown
11407.0,PUNE-LJN EXP,PUNE .,LUCKNOW .,1541.364,25.99055556,254.60717076928844,Unknown,Uttar Pradesh
11408.0,LJN-PUNE EXP,LUCKNOW .,PUNE .,1543.91,26.16388889,466.8493229881874,Uttar Pradesh,Unknown
11423.0,SUR HUBLI EX,SOLAPUR,HUBLI .,293.483,5.579444444,263.204539994827,Unknown,Unknown
11424.0,GDG-SUR EXPR,HUBLI .,SOLAPUR,295.361,5.590555556,162.59360440001808,Unknown,Unknown
11447.0,SHAKTIPUNJ E,JABALPUR,HOWRAH .,1118.091,21.93,178.85692576175123,Unknown,Unknown
11448.0,SHAKTIPUNJ E,HOWRAH .,JABALPUR,1116.528,21.36583333,518.9709442623118,Unknown,Unknown
11449.0,JBP-SVDK EXP,JABALPUR,SHRI MATA VAISHNO DEVI KATRA,1608.07,27.71472222,112.60334592843036,Unknown,Jammu and Kashmir
11450.0,SVDK-JBP EXP,SHRI MATA VAISHNO DEVI KATRA,JABALPUR,1607.555,27.42083333,337.7140423188447,Jammu and Kashmir,Unknown
11463.0,SMNH-JBP EXP,SOMNATH,JABALPUR,1298.2,22.90583333,284.5241455669907,Unknown,Unknown
11464.0,JBP -SMNH EX,JABALPUR,SOMNATH,1297.905,22.93333333,290.4382507868002,Unknown,Unknown
11465.0,SMNH-JBP EXP,SOMNATH,JABALPUR,1298.2,22.90583333,314.66731050801656,Unknown,Unknown
11466.0,JBP-SMNH EXP,JABALPUR,SOMNATH,1297.905,22.93333333,568.5991584939252,Unknown,Unknown
11651.0,JBP-SGRL INT,JABALPUR,SINGRAULI,405.449,8.4375,167.56117486506312,Unknown,Unknown
11652.0,SGRL-JBP INT,SINGRAULI,JABALPUR,404.912,8.391666667,636.7511637877847,Unknown,Unknown
11701.0,JBP-INDB INT,JABALPUR,INDORE BG,501.164,9.341388889,401.98232736288406,Unknown,Unknown
11702.0,INDB-JBP INT,INDORE BG,JABALPUR,504.649,9.188055556,217.9413558997708,Unknown,Unknown
11703.0,REWA-DADN  E,REWA,MHOW,755.428,13.72694444,687.0557419028565,Unknown,Unknown
11704.0,INDB-REWA EX,MHOW,REWA,755.118,13.45583333,353.7890431757823,Unknown,Unknown
11801.0,JHS-ETW EXPR,JHANSI,ETAWAH,239.657,4.171388889,509.3915653173344,Unknown,Unknown
11802.0,ETW-JHS LINK,ETAWAH,JHANSI,237.1,4.041944444,550.6880200446315,Unknown,Unknown
11901.0,MTJ-KKDE EXP,MATHURA .,KURUKSHETRA .,323.078,5.329722222,126.35343470691328,Unknown,Unknown
11902.0,KKDE-MTJ EXP,KURUKSHETRA .,MATHURA .,322.716,5.298333333,348.71882549420684,Unknown,Unknown
12001.0,BPL - NDLS S,HABIBGANJ,NEW DELHI,775.099,13.74944444,196.77799339572147,Unknown,Delhi
